interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00001925,TKT000368,2026-01-17 23:03:18,AGENT,AGENT024,Amanda Pinto,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00001926,TKT000369,2026-01-08 16:43:54,CUSTOMER,CUST00098,Dr. Brayan Gomes,Foi realizado um estorno de R$ 4309.16 na minha conta sem autorização. Preciso entender o motivo e reverter.,COMMENT,EMAIL,
INT00001927,TKT000369,2026-01-09 02:52:24,AGENT,AGENT021,Wagner Teixeira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,EMAIL,
INT00001928,TKT000369,2026-01-09 17:55:01,CUSTOMER,CUST00098,Dr. Brayan Gomes,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,EMAIL,
INT00001929,TKT000369,2026-01-10 08:44:42,AGENT,AGENT021,Wagner Teixeira,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,EMAIL,
INT00001930,TKT000369,2026-01-11 08:43:10,CUSTOMER,CUST00098,Dr. Brayan Gomes,Excelente atendimento! Problema resolvido.,COMMENT,EMAIL,
INT00001931,TKT000370,2025-12-21 14:17:54,CUSTOMER,CUST00243,Lorenzo Garcia,Estou esperando há 49 minutos para ser atendido. Isso é inaceitável!,COMMENT,EMAIL,
INT00001932,TKT000370,2025-12-22 08:00:13,AGENT,AGENT016,Pedro Araújo,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,EMAIL,
INT00001933,TKT000370,2025-12-22 16:08:30,CUSTOMER,CUST00243,Lorenzo Garcia,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,EMAIL,
INT00001934,TKT000370,2025-12-22 20:33:12,AGENT,AGENT016,Pedro Araújo,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001935,TKT000370,2025-12-23 13:08:09,CUSTOMER,CUST00243,Lorenzo Garcia,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,EMAIL,
INT00001936,TKT000370,2025-12-23 14:10:12,AGENT,AGENT016,Pedro Araújo,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,EMAIL,
INT00001937,TKT000370,2025-12-21 18:05:18,AGENT,AGENT016,Pedro Araújo,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00001938,TKT000371,2025-08-06 01:40:54,CUSTOMER,CUST00222,Caleb Vasconcelos,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMMENT,PHONE,
INT00001939,TKT000371,2025-08-06 17:33:12,AGENT,AGENT010,João Pereira,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PHONE,
INT00001940,TKT000371,2025-08-07 06:04:11,CUSTOMER,CUST00222,Caleb Vasconcelos,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PHONE,
INT00001941,TKT000371,2025-08-08 02:33:07,AGENT,AGENT010,João Pereira,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PHONE,
INT00001942,TKT000371,2025-08-08 13:48:34,CUSTOMER,CUST00222,Caleb Vasconcelos,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PHONE,
INT00001943,TKT000371,2025-08-08 18:25:37,AGENT,AGENT010,João Pereira,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,PHONE,
INT00001944,TKT000371,2025-08-09 02:30:39,CUSTOMER,CUST00222,Caleb Vasconcelos,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PHONE,
INT00001945,TKT000371,2025-08-09 04:32:03,AGENT,AGENT010,João Pereira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00001946,TKT000372,2025-12-07 00:23:54,CUSTOMER,CUST00217,Augusto da Rosa,Realizei vendas no dia 03/12/2025 no valor de R$ 8946.84 e o valor não foi creditado na minha conta.,COMMENT,EMAIL,
INT00001947,TKT000372,2025-12-07 14:28:19,AGENT,AGENT021,Wagner Teixeira,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001948,TKT000372,2025-12-07 20:43:50,CUSTOMER,CUST00217,Augusto da Rosa,Excelente atendimento! Problema resolvido.,COMMENT,EMAIL,
INT00001949,TKT000373,2025-12-28 09:55:54,CUSTOMER,CUST00241,Liam Moura,Foi realizado um estorno de R$ 2979.53 na minha conta sem autorização. Preciso entender o motivo e reverter.,COMMENT,WHATSAPP,
INT00001950,TKT000373,2025-12-29 09:41:23,AGENT,AGENT023,Zeca Monteiro,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,WHATSAPP,
INT00001951,TKT000373,2025-12-30 09:03:03,CUSTOMER,CUST00241,Liam Moura,Pode cancelar. Já resolvi de outra forma.,COMMENT,WHATSAPP,
INT00001952,TKT000373,2025-12-31 00:37:23,AGENT,AGENT023,Zeca Monteiro,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00001953,TKT000373,2025-12-31 20:48:48,CUSTOMER,CUST00241,Liam Moura,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00001954,TKT000373,2025-12-31 16:54:06,AGENT,AGENT023,Zeca Monteiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00001955,TKT000374,2025-12-31 18:22:54,CUSTOMER,CUST00107,Vitória Câmara,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,WHATSAPP,
INT00001956,TKT000374,2026-01-01 05:44:37,AGENT,AGENT006,Fernando Lima,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,WHATSAPP,
INT00001957,TKT000374,2026-01-01 06:24:19,CUSTOMER,CUST00107,Vitória Câmara,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,WHATSAPP,
INT00001958,TKT000375,2025-07-19 05:31:54,CUSTOMER,CUST00025,Sr. Benjamim da Cunha,Realizei vendas no dia 16/07/2025 no valor de R$ 6930.81 e o valor não foi creditado na minha conta.,COMMENT,CHAT,
INT00001959,TKT000375,2025-07-19 21:56:17,AGENT,AGENT017,Rafaela Castro,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00001960,TKT000375,2025-07-20 21:49:59,CUSTOMER,CUST00025,Sr. Benjamim da Cunha,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,CHAT,
INT00001961,TKT000375,2025-07-20 23:59:12,AGENT,AGENT017,Rafaela Castro,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,CHAT,
INT00001962,TKT000375,2025-07-21 22:59:23,CUSTOMER,CUST00025,Sr. Benjamim da Cunha,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00001963,TKT000375,2025-07-22 02:19:58,AGENT,AGENT017,Rafaela Castro,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,CHAT,
INT00001964,TKT000375,2025-07-22 18:02:22,CUSTOMER,CUST00025,Sr. Benjamim da Cunha,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00001965,TKT000376,2025-12-08 02:11:54,CUSTOMER,CUST00062,Luan Campos,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,EMAIL,
INT00001966,TKT000376,2025-12-08 03:15:20,AGENT,AGENT025,Bruno Cunha,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00001967,TKT000376,2025-12-08 23:12:28,CUSTOMER,CUST00062,Luan Campos,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,EMAIL,
INT00001968,TKT000376,2025-12-09 06:35:33,AGENT,AGENT025,Bruno Cunha,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00001969,TKT000376,2025-12-10 02:33:28,CUSTOMER,CUST00062,Luan Campos,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,EMAIL,
INT00001970,TKT000376,2025-12-10 11:35:49,AGENT,AGENT025,Bruno Cunha,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,EMAIL,
INT00001971,TKT000376,2025-12-11 02:53:05,CUSTOMER,CUST00062,Luan Campos,Entendi. Vou aguardar o retorno então.,COMMENT,EMAIL,
INT00001972,TKT000376,2025-12-09 23:29:54,AGENT,AGENT025,Bruno Cunha,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00001973,TKT000377,2025-08-21 14:21:54,CUSTOMER,CUST00235,Sra. Manuella Rocha,Fiz uma venda de R$ 3091.81 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,CHAT,
INT00001974,TKT000377,2025-08-22 09:22:10,AGENT,AGENT018,Samuel Dias,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00001975,TKT000377,2025-08-22 13:18:00,CUSTOMER,CUST00235,Sra. Manuella Rocha,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00001976,TKT000377,2025-08-23 07:36:42,AGENT,AGENT018,Samuel Dias,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,CHAT,
INT00001977,TKT000377,2025-08-24 01:49:14,CUSTOMER,CUST00235,Sra. Manuella Rocha,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,CHAT,
INT00001978,TKT000377,2025-08-25 03:50:06,AGENT,AGENT018,Samuel Dias,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00001979,TKT000378,2025-11-12 14:18:54,CUSTOMER,CUST00256,Sr. Henry Teixeira,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,PHONE,
INT00001980,TKT000378,2025-11-12 18:47:07,AGENT,AGENT004,Diego Costa,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PHONE,
INT00001981,TKT000378,2025-11-13 10:42:50,CUSTOMER,CUST00256,Sr. Henry Teixeira,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PHONE,
INT00001982,TKT000378,2025-11-14 08:40:08,AGENT,AGENT004,Diego Costa,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00001983,TKT000378,2025-11-14 14:06:21,CUSTOMER,CUST00256,Sr. Henry Teixeira,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00001984,TKT000378,2025-11-14 22:21:41,AGENT,AGENT004,Diego Costa,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,PHONE,
INT00001985,TKT000378,2025-11-15 09:37:48,CUSTOMER,CUST00256,Sr. Henry Teixeira,Entendi. Vou aguardar o retorno então.,COMMENT,PHONE,
INT00001986,TKT000379,2025-12-13 15:10:54,CUSTOMER,CUST00147,Kaique Aparecida,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,PHONE,
INT00001987,TKT000379,2025-12-13 21:25:58,AGENT,AGENT021,Wagner Teixeira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00001988,TKT000379,2025-12-14 05:58:48,CUSTOMER,CUST00147,Kaique Aparecida,Entendi. Vou aguardar o retorno então.,COMMENT,PHONE,
INT00001989,TKT000379,2025-12-14 14:15:02,AGENT,AGENT021,Wagner Teixeira,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00001990,TKT000379,2025-12-15 07:11:25,CUSTOMER,CUST00147,Kaique Aparecida,Excelente atendimento! Problema resolvido.,COMMENT,PHONE,
INT00001991,TKT000379,2025-12-15 14:09:35,AGENT,AGENT021,Wagner Teixeira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00001992,TKT000379,2025-12-16 08:33:03,CUSTOMER,CUST00147,Kaique Aparecida,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PHONE,
INT00001993,TKT000379,2025-12-16 21:18:46,AGENT,AGENT021,Wagner Teixeira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PHONE,
INT00001994,TKT000379,2025-12-15 08:47:30,AGENT,AGENT021,Wagner Teixeira,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PHONE,
INT00001995,TKT000380,2025-10-06 00:37:54,CUSTOMER,CUST00210,Maria Luiza Ribeiro,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,EMAIL,
INT00001996,TKT000380,2025-10-06 21:48:56,AGENT,AGENT005,Elena Rodrigues,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,EMAIL,
INT00001997,TKT000380,2025-10-07 06:50:22,CUSTOMER,CUST00210,Maria Luiza Ribeiro,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,EMAIL,
INT00001998,TKT000381,2025-12-20 04:39:54,CUSTOMER,CUST00085,Dr. Arthur Gabriel Pereira,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,WHATSAPP,
INT00001999,TKT000381,2025-12-21 03:22:03,AGENT,AGENT019,Tatiana Mendes,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,WHATSAPP,
INT00002000,TKT000381,2025-12-21 17:12:25,CUSTOMER,CUST00085,Dr. Arthur Gabriel Pereira,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,WHATSAPP,
INT00002001,TKT000381,2025-12-22 04:52:34,AGENT,AGENT019,Tatiana Mendes,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,WHATSAPP,
INT00002002,TKT000381,2025-12-27 00:56:06,AGENT,AGENT019,Tatiana Mendes,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00002003,TKT000382,2025-10-10 17:40:54,CUSTOMER,CUST00284,Luiz Fernando Rocha,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,PHONE,
INT00002004,TKT000382,2025-10-11 01:06:40,AGENT,AGENT009,Isabela Ferreira,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PHONE,
INT00002005,TKT000382,2025-10-11 05:03:16,CUSTOMER,CUST00284,Luiz Fernando Rocha,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PHONE,
INT00002006,TKT000382,2025-10-12 01:44:40,AGENT,AGENT009,Isabela Ferreira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00002007,TKT000382,2025-10-12 17:12:30,CUSTOMER,CUST00284,Luiz Fernando Rocha,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,PHONE,
INT00002008,TKT000382,2025-10-13 13:42:18,AGENT,AGENT009,Isabela Ferreira,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,PHONE,
INT00002009,TKT000382,2025-10-13 21:19:28,CUSTOMER,CUST00284,Luiz Fernando Rocha,Excelente atendimento! Problema resolvido.,COMMENT,PHONE,
INT00002010,TKT000382,2025-10-15 00:25:18,AGENT,AGENT009,Isabela Ferreira,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PHONE,
INT00002011,TKT000383,2025-11-18 21:02:54,CUSTOMER,CUST00227,Maria Isis Cassiano,Fiz uma venda de R$ 1066.75 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,PORTAL,
INT00002012,TKT000383,2025-11-19 03:38:41,AGENT,AGENT011,Karina Souza,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00002013,TKT000384,2025-12-13 07:54:54,CUSTOMER,CUST00048,Isaac Nascimento,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,WHATSAPP,
INT00002014,TKT000384,2025-12-14 04:51:55,AGENT,AGENT001,Ana Silva,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,WHATSAPP,
INT00002015,TKT000384,2025-12-14 14:54:10,CUSTOMER,CUST00048,Isaac Nascimento,Excelente atendimento! Problema resolvido.,COMMENT,WHATSAPP,
INT00002016,TKT000384,2025-12-15 12:33:10,AGENT,AGENT001,Ana Silva,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00002017,TKT000384,2025-12-16 04:11:00,CUSTOMER,CUST00048,Isaac Nascimento,Excelente atendimento! Problema resolvido.,COMMENT,WHATSAPP,
INT00002018,TKT000384,2025-12-17 00:43:11,AGENT,AGENT001,Ana Silva,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,WHATSAPP,
INT00002019,TKT000384,2025-12-17 13:31:05,CUSTOMER,CUST00048,Isaac Nascimento,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,WHATSAPP,
INT00002020,TKT000384,2025-12-17 11:39:18,AGENT,AGENT001,Ana Silva,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00002021,TKT000385,2025-10-18 08:47:54,CUSTOMER,CUST00031,Stella Rezende,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMMENT,WHATSAPP,
INT00002022,TKT000385,2025-10-19 07:03:40,AGENT,AGENT004,Diego Costa,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,WHATSAPP,
INT00002023,TKT000385,2025-10-20 04:01:28,CUSTOMER,CUST00031,Stella Rezende,Entendi. Vou aguardar o retorno então.,COMMENT,WHATSAPP,
INT00002024,TKT000385,2025-10-20 08:38:46,AGENT,AGENT004,Diego Costa,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,WHATSAPP,
INT00002025,TKT000385,2025-10-20 09:28:50,CUSTOMER,CUST00031,Stella Rezende,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00002026,TKT000385,2025-10-20 18:01:34,AGENT,AGENT004,Diego Costa,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00002027,TKT000385,2025-10-20 23:22:38,CUSTOMER,CUST00031,Stella Rezende,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00002028,TKT000385,2025-10-21 06:25:04,AGENT,AGENT004,Diego Costa,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,WHATSAPP,
INT00002029,TKT000386,2025-12-07 20:45:54,CUSTOMER,CUST00298,Miguel Vieira,Estou muito insatisfeito com o atendimento. Já abri 3 chamados e ninguém resolve meu problema.,COMMENT,PORTAL,
INT00002030,TKT000386,2025-12-08 01:53:35,AGENT,AGENT023,Zeca Monteiro,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PORTAL,
INT00002031,TKT000386,2025-12-08 13:11:13,CUSTOMER,CUST00298,Miguel Vieira,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,PORTAL,
INT00002032,TKT000386,2025-12-09 09:25:35,AGENT,AGENT023,Zeca Monteiro,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00002033,TKT000386,2025-12-10 07:01:58,CUSTOMER,CUST00298,Miguel Vieira,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PORTAL,
INT00002034,TKT000386,2025-12-10 16:04:35,AGENT,AGENT023,Zeca Monteiro,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PORTAL,
INT00002035,TKT000386,2025-12-11 01:56:27,CUSTOMER,CUST00298,Miguel Vieira,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PORTAL,
INT00002036,TKT000387,2025-12-06 05:58:54,CUSTOMER,CUST00265,Rhavi Vargas,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,WHATSAPP,
INT00002037,TKT000387,2025-12-06 18:24:21,AGENT,AGENT014,Nicolas Ribeiro,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00002038,TKT000387,2025-12-07 07:54:29,CUSTOMER,CUST00265,Rhavi Vargas,Pode cancelar. Já resolvi de outra forma.,COMMENT,WHATSAPP,
INT00002039,TKT000387,2025-12-08 04:18:12,AGENT,AGENT014,Nicolas Ribeiro,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,WHATSAPP,
INT00002040,TKT000388,2026-01-09 19:54:54,CUSTOMER,CUST00229,Dra. Allana Caldeira,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,WHATSAPP,
INT00002041,TKT000388,2026-01-09 22:16:55,AGENT,AGENT013,Mariana Gomes,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,WHATSAPP,
INT00002042,TKT000388,2026-01-10 09:16:40,CUSTOMER,CUST00229,Dra. Allana Caldeira,Pode cancelar. Já resolvi de outra forma.,COMMENT,WHATSAPP,
INT00002043,TKT000388,2026-01-10 15:36:18,AGENT,AGENT013,Mariana Gomes,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,WHATSAPP,
INT00002044,TKT000388,2026-01-11 10:50:27,CUSTOMER,CUST00229,Dra. Allana Caldeira,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00002045,TKT000388,2026-01-12 03:32:56,AGENT,AGENT013,Mariana Gomes,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,WHATSAPP,
INT00002046,TKT000388,2026-01-12 09:24:53,CUSTOMER,CUST00229,Dra. Allana Caldeira,Entendi. Vou aguardar o retorno então.,COMMENT,WHATSAPP,
INT00002047,TKT000388,2026-01-12 14:05:04,AGENT,AGENT013,Mariana Gomes,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00002048,TKT000389,2025-10-22 12:55:54,CUSTOMER,CUST00214,Natália Casa Grande,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,WHATSAPP,
INT00002049,TKT000389,2025-10-23 02:24:11,AGENT,AGENT023,Zeca Monteiro,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,WHATSAPP,
INT00002050,TKT000389,2025-10-23 20:21:58,CUSTOMER,CUST00214,Natália Casa Grande,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00002051,TKT000389,2025-10-24 18:09:37,AGENT,AGENT023,Zeca Monteiro,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,WHATSAPP,
INT00002052,TKT000390,2025-12-25 13:49:54,CUSTOMER,CUST00287,Ana Júlia Alves,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,CHAT,
INT00002053,TKT000390,2025-12-25 21:26:47,AGENT,AGENT019,Tatiana Mendes,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00002054,TKT000390,2025-12-26 03:17:41,CUSTOMER,CUST00287,Ana Júlia Alves,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00002055,TKT000390,2025-12-26 21:41:39,AGENT,AGENT019,Tatiana Mendes,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00002056,TKT000390,2025-12-27 09:06:16,CUSTOMER,CUST00287,Ana Júlia Alves,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00002057,TKT000390,2025-12-28 06:19:23,AGENT,AGENT019,Tatiana Mendes,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,CHAT,
INT00002058,TKT000391,2025-12-15 13:18:54,CUSTOMER,CUST00151,Fernando Freitas,Fiz uma venda de R$ 2989.16 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,COMMENT,PHONE,
INT00002059,TKT000391,2025-12-16 08:22:49,CUSTOMER,CUST00151,Fernando Freitas,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00002060,TKT000391,2025-12-16 13:29:46,CUSTOMER,CUST00151,Fernando Freitas,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PHONE,
INT00002061,TKT000391,2025-12-17 00:22:51,CUSTOMER,CUST00151,Fernando Freitas,Entendi. Vou aguardar o retorno então.,COMMENT,PHONE,
INT00002062,TKT000392,2025-12-09 14:32:54,CUSTOMER,CUST00063,Raul Barbosa,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,WHATSAPP,
INT00002063,TKT000392,2025-12-09 17:23:43,AGENT,AGENT019,Tatiana Mendes,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00002064,TKT000392,2025-12-09 22:56:51,CUSTOMER,CUST00063,Raul Barbosa,Entendi. Vou aguardar o retorno então.,COMMENT,WHATSAPP,
INT00002065,TKT000393,2025-11-05 00:47:54,CUSTOMER,CUST00068,Olívia Montenegro,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,WHATSAPP,
INT00002066,TKT000393,2025-11-05 14:40:39,AGENT,AGENT005,Elena Rodrigues,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,WHATSAPP,
INT00002067,TKT000393,2025-11-06 01:16:36,CUSTOMER,CUST00068,Olívia Montenegro,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00002068,TKT000393,2025-11-06 18:41:47,AGENT,AGENT005,Elena Rodrigues,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,WHATSAPP,
INT00002069,TKT000393,2025-11-07 07:46:06,AGENT,AGENT005,Elena Rodrigues,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,WHATSAPP,
INT00002070,TKT000394,2025-11-10 21:22:54,CUSTOMER,CUST00227,Maria Isis Cassiano,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,COMMENT,PORTAL,
INT00002071,TKT000394,2025-11-11 12:59:00,AGENT,AGENT021,Wagner Teixeira,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,PORTAL,
INT00002072,TKT000394,2025-11-12 08:25:08,CUSTOMER,CUST00227,Maria Isis Cassiano,Excelente atendimento! Problema resolvido.,COMMENT,PORTAL,
INT00002073,TKT000394,2025-11-13 02:40:27,AGENT,AGENT021,Wagner Teixeira,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,PORTAL,
INT00002074,TKT000394,2025-11-13 09:05:24,CUSTOMER,CUST00227,Maria Isis Cassiano,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PORTAL,
INT00002075,TKT000394,2025-11-13 23:43:19,AGENT,AGENT021,Wagner Teixeira,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PORTAL,
INT00002076,TKT000394,2025-11-14 15:03:12,CUSTOMER,CUST00227,Maria Isis Cassiano,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PORTAL,
INT00002077,TKT000394,2025-11-15 03:28:29,AGENT,AGENT021,Wagner Teixeira,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
